,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2016-01-04 21:00:00+00:00,,0.0,,0.0,,,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,"[{'id': '36918cdeee6d4466942805130da1efb9', 'dt': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': -124, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 0}, {'id': '0b4196677b1944538e08341755ebe5f1', 'dt': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': -3, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(533 [CERN]), 'status': 0}, {'id': 'b7054897a9aa4391814cb378dade580c', 'dt': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': -1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 0}, {'id': '4a30560a5b0442e08e8f96bc918b0b07', 'dt': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': 2, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1496 [INTC]), 'status': 0}, {'id': 'b85973b57db249fcafd1dc26072a6135', 'dt': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1847 [MMM]), 'status': 0}]",2016-01-04 21:00:00+00:00,2016-01,2016-01-04 14:31:00+00:00,0.0,1000.0,[],0.0,,0.0,0.0,0,,1000.0,0.0,0.0,1,[],0.0
2016-01-05 21:00:00+00:00,0.005717102820695508,-0.0005093200000000353,,0.0,0.0,,325.89067999999986,1325.89068,-326.4,-326.4,0.0,0.7570255682624274,215.12,215.12,2,-0.0005093200000000309,0.7570255682624274,-0.3265663267615462,"[{'id': '36918cdeee6d4466942805130da1efb9', 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': -124, 'filled': -124, 'commission': 0.124, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 1}, {'id': '0b4196677b1944538e08341755ebe5f1', 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': -3, 'filled': -3, 'commission': 0.003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(533 [CERN]), 'status': 1}, {'id': 'b7054897a9aa4391814cb378dade580c', 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 0.001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 1}, {'id': '4a30560a5b0442e08e8f96bc918b0b07', 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 0.002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1496 [INTC]), 'status': 1}, {'id': 'b85973b57db249fcafd1dc26072a6135', 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 0.001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1847 [MMM]), 'status': 1}, {'id': '1a41766f9fc84aff8e91a042468f9323', 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'amount': -34, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 0}, {'id': '7866c4fe080d4061b44a4fe05687a89d', 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(533 [CERN]), 'status': 0}, {'id': 'e81dc3de0e6f402b902bffd61ee9e515', 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'amount': -5, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 0}]",2016-01-05 21:00:00+00:00,2016-01,2016-01-05 14:31:00+00:00,-0.5093200000000024,999.49068,"[{'sid': Equity(145 [AMD]), 'amount': -124, 'cost_basis': 2.7476249999999998, 'last_sale_price': 2.75}, {'sid': Equity(533 [CERN]), 'amount': -3, 'cost_basis': 58.04996, 'last_sale_price': 58.08}, {'sid': Equity(1254 [GPS]), 'amount': -1, 'cost_basis': 26.26586, 'last_sale_price': 26.28}, {'sid': Equity(1496 [INTC]), 'amount': 2, 'cost_basis': 33.84791499999999, 'last_sale_price': 33.83}, {'sid': Equity(1847 [MMM]), 'amount': 1, 'cost_basis': 147.53473000000002, 'last_sale_price': 147.46}]",-0.0005093200000000353,-11.224972160321826,-541.52,-541.52,3,-11.224972160321824,1000.0,0.0,0.0,2,"[{'amount': -124, 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'price': 2.748625, 'order_id': '36918cdeee6d4466942805130da1efb9', 'sid': Equity(145 [AMD]), 'commission': None}, {'amount': -3, 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'price': 58.050959999999996, 'order_id': '0b4196677b1944538e08341755ebe5f1', 'sid': Equity(533 [CERN]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'price': 26.26686, 'order_id': 'b7054897a9aa4391814cb378dade580c', 'sid': Equity(1254 [GPS]), 'commission': None}, {'amount': 2, 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'price': 33.846914999999996, 'order_id': '4a30560a5b0442e08e8f96bc918b0b07', 'sid': Equity(1496 [INTC]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'price': 147.53373000000002, 'order_id': 'b85973b57db249fcafd1dc26072a6135', 'sid': Equity(1847 [MMM]), 'commission': None}]",0.0
2016-01-06 21:00:00+00:00,0.2600867422045229,0.02759605999999981,,0.0,0.0,,153.82538,1479.7160599999997,-452.12,-452.12,0.0,0.8499643332614569,210.65,210.65,2,-0.0005093200000000309,0.8499643332614569,-0.43997833156347455,"[{'id': '1a41766f9fc84aff8e91a042468f9323', 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'amount': -34, 'filled': -34, 'commission': 0.034, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 1}, {'id': '7866c4fe080d4061b44a4fe05687a89d', 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 0.001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(533 [CERN]), 'status': 1}, {'id': 'e81dc3de0e6f402b902bffd61ee9e515', 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'amount': -5, 'filled': -5, 'commission': 0.005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 1}, {'id': '956af8f8447745caae64502a3c992e05', 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'amount': 105, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 0}, {'id': 'cc197576964846d6bda504bee2873575', 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(657 [COST]), 'status': 0}, {'id': 'af4da662ae644f07a9de1dd46a741963', 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 0}, {'id': '607a8f9e4e1f493d99d9651629522eb0', 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1496 [INTC]), 'status': 0}]",2016-01-06 21:00:00+00:00,2016-01,2016-01-06 14:31:00+00:00,28.105379999999855,1027.5960599999999,"[{'sid': Equity(145 [AMD]), 'amount': -158, 'cost_basis': 2.6949298417721517, 'last_sale_price': 2.505}, {'sid': Equity(533 [CERN]), 'amount': -2, 'cost_basis': 58.049459999999996, 'last_sale_price': 57.620000000000005}, {'sid': Equity(1254 [GPS]), 'amount': -6, 'cost_basis': 25.4412725, 'last_sale_price': 25.29}, {'sid': Equity(1496 [INTC]), 'amount': 2, 'cost_basis': 33.84791499999999, 'last_sale_price': 33.08}, {'sid': Equity(1847 [MMM]), 'amount': 1, 'cost_basis': 147.53473000000002, 'last_sale_price': 144.49}]",0.028119701926585083,8.917302213003046,-662.77,-662.77,3,496.84546118435503,1325.89068,-326.4,-326.4,3,"[{'amount': -34, 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'price': 2.5037475, 'order_id': '1a41766f9fc84aff8e91a042468f9323', 'sid': Equity(145 [AMD]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'price': 57.648810000000005, 'order_id': '7866c4fe080d4061b44a4fe05687a89d', 'sid': Equity(533 [CERN]), 'commission': None}, {'amount': -5, 'dt': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'price': 25.277355, 'order_id': 'e81dc3de0e6f402b902bffd61ee9e515', 'sid': Equity(1254 [GPS]), 'commission': None}]",0.0
2016-01-07 21:00:00+00:00,0.23054559347338188,0.04867259249999978,,0.0,0.0,,-693.3984674999999,786.3175924999998,262.355,262.355,0.0,0.7001088855099454,498.27000000000004,498.27000000000004,4,-0.0005093200000000309,0.8499643332614569,0.2501781794206661,"[{'id': '956af8f8447745caae64502a3c992e05', 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'amount': 105, 'filled': 105, 'commission': 0.105, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 1}, {'id': 'cc197576964846d6bda504bee2873575', 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 0.001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(657 [COST]), 'status': 1}, {'id': 'af4da662ae644f07a9de1dd46a741963', 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 1}, {'id': '607a8f9e4e1f493d99d9651629522eb0', 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-06 21:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 0.001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1496 [INTC]), 'status': 1}, {'id': 'ee9f720c8eef413099f2a36c49209b1e', 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'amount': 195, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 0}, {'id': '54c9614b057048daadfa30bb1333f561', 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'amount': -5, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 0}, {'id': '725a6c9f8be04da399f46510f75abef0', 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'amount': 2, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1496 [INTC]), 'status': 0}]",2016-01-07 21:00:00+00:00,2016-01,2016-01-07 14:31:00+00:00,21.076532499999985,1048.6725924999998,"[{'sid': Equity(145 [AMD]), 'amount': -53, 'cost_basis': 2.69294870969668, 'last_sale_price': 2.275}, {'sid': Equity(533 [CERN]), 'amount': -2, 'cost_basis': 58.049459999999996, 'last_sale_price': 57.67}, {'sid': Equity(1254 [GPS]), 'amount': 4, 'cost_basis': 26.75587, 'last_sale_price': 26.740000000000002}, {'sid': Equity(1496 [INTC]), 'amount': 3, 'cost_basis': 33.18425, 'last_sale_price': 31.84}, {'sid': Equity(1847 [MMM]), 'amount': 1, 'cost_basis': 147.53473000000002, 'last_sale_price': 140.97}, {'sid': Equity(657 [COST]), 'amount': 1, 'cost_basis': 154.89840999999998, 'last_sale_price': 154.82}]",0.020510522879972903,13.149750368849157,-235.915,-235.915,2,749.9172248187165,1479.7160599999997,-452.12,-452.12,4,"[{'amount': 105, 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'price': 2.2761375, 'order_id': '956af8f8447745caae64502a3c992e05', 'sid': Equity(145 [AMD]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'price': 154.89740999999998, 'order_id': 'cc197576964846d6bda504bee2873575', 'sid': Equity(657 [COST]), 'commission': None}, {'amount': 10, 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'price': 26.75337, 'order_id': 'af4da662ae644f07a9de1dd46a741963', 'sid': Equity(1254 [GPS]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'price': 31.85592, 'order_id': '607a8f9e4e1f493d99d9651629522eb0', 'sid': Equity(1496 [INTC]), 'commission': None}]",0.0
2016-01-08 21:00:00+00:00,0.27345108603555746,0.03368815749999987,,0.0,0.0,,-366.2694350000001,420.04815749999983,613.6400000000001,613.6400000000001,0.0,0.8652706268427962,754.0300000000001,754.0300000000001,4,-0.014288954538496663,0.8652706268427962,0.5936413177878553,"[{'id': 'ee9f720c8eef413099f2a36c49209b1e', 'dt': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'amount': 195, 'filled': 195, 'commission': 0.195, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 1}, {'id': '54c9614b057048daadfa30bb1333f561', 'dt': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'amount': -5, 'filled': -5, 'commission': 0.005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 1}, {'id': '725a6c9f8be04da399f46510f75abef0', 'dt': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-07 21:00:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 0.002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1496 [INTC]), 'status': 1}, {'id': 'f2cf51ef859249a7be9f1d5ddf5ff6f4', 'dt': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'amount': 5, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 0}, {'id': '78a25c6f02b24a61a8f64a4af301886c', 'dt': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 0}]",2016-01-08 21:00:00+00:00,2016-01,2016-01-08 14:31:00+00:00,-14.984434999999849,1033.6881575,"[{'sid': Equity(145 [AMD]), 'amount': 142, 'cost_basis': 2.14244323943662, 'last_sale_price': 2.14}, {'sid': Equity(533 [CERN]), 'amount': -2, 'cost_basis': 58.049459999999996, 'last_sale_price': 58.74}, {'sid': Equity(1254 [GPS]), 'amount': -1, 'cost_basis': 22.893545, 'last_sale_price': 22.91}, {'sid': Equity(1496 [INTC]), 'amount': 5, 'cost_basis': 32.521252000000004, 'last_sale_price': 31.51}, {'sid': Equity(1847 [MMM]), 'amount': 1, 'cost_basis': 147.53473000000002, 'last_sale_price': 140.49}, {'sid': Equity(657 [COST]), 'amount': 1, 'cost_basis': 154.89840999999998, 'last_sale_price': 152.11}]",-0.014288954538496657,6.23559525116886,-140.39000000000001,-140.39000000000001,2,16.798330953024465,786.3175924999998,262.355,262.355,5,"[{'amount': 195, 'dt': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'price': 2.14107, 'order_id': 'ee9f720c8eef413099f2a36c49209b1e', 'sid': Equity(145 [AMD]), 'commission': None}, {'amount': -5, 'dt': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'price': 22.898545, 'order_id': '54c9614b057048daadfa30bb1333f561', 'sid': Equity(1254 [GPS]), 'commission': None}, {'amount': 2, 'dt': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'price': 31.525755, 'order_id': '725a6c9f8be04da399f46510f75abef0', 'sid': Equity(1496 [INTC]), 'commission': None}]",0.0
2016-01-11 21:00:00+00:00,0.30774420527964164,0.0704739074999996,,0.0,0.0,,-238.63425000000007,181.41390749999985,889.06,889.06,0.0,1.0444906617212435,1003.5799999999999,1003.5799999999999,5,-0.014288954538496663,1.0444906617212435,0.8305293513191027,"[{'id': 'f2cf51ef859249a7be9f1d5ddf5ff6f4', 'dt': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'amount': 5, 'filled': 5, 'commission': 0.005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 1}, {'id': '78a25c6f02b24a61a8f64a4af301886c', 'dt': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-08 21:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1254 [GPS]), 'status': 1}, {'id': 'e492681ae9334cab91530dd193967804', 'dt': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'amount': -15, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 0}, {'id': 'fa845a0f9ba3438f881207b4c9637d61', 'dt': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'amount': -1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1496 [INTC]), 'status': 0}]",2016-01-11 21:00:00+00:00,2016-01,2016-01-11 14:31:00+00:00,36.78574999999978,1070.4739074999998,"[{'sid': Equity(145 [AMD]), 'amount': 147, 'cost_basis': 2.149236666666667, 'last_sale_price': 2.34}, {'sid': Equity(533 [CERN]), 'amount': -2, 'cost_basis': 58.049459999999996, 'last_sale_price': 57.26}, {'sid': Equity(1254 [GPS]), 'amount': 9, 'cost_basis': 22.69245111111111, 'last_sale_price': 22.68}, {'sid': Equity(1496 [INTC]), 'amount': 5, 'cost_basis': 32.521252000000004, 'last_sale_price': 32.06}, {'sid': Equity(1847 [MMM]), 'amount': 1, 'cost_basis': 147.53473000000002, 'last_sale_price': 140.46}, {'sid': Equity(657 [COST]), 'amount': 1, 'cost_basis': 154.89840999999998, 'last_sale_price': 154.72}]",0.035586893138997544,9.474074159892389,-114.52,-114.52,1,31.464863358939393,420.04815749999983,613.6400000000001,613.6400000000001,6,"[{'amount': 5, 'dt': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'price': 2.34117, 'order_id': 'f2cf51ef859249a7be9f1d5ddf5ff6f4', 'sid': Equity(145 [AMD]), 'commission': None}, {'amount': 10, 'dt': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'price': 22.69134, 'order_id': '78a25c6f02b24a61a8f64a4af301886c', 'sid': Equity(1254 [GPS]), 'commission': None}]",0.0
2016-01-12 21:00:00+00:00,0.28128571553639387,0.08033864249999967,,0.0,0.0,,68.47973500000012,249.89364249999986,830.445,830.445,0.0,0.9877319555381915,948.7650000000001,948.7650000000001,5,-0.014288954538496663,1.0444906617212435,0.7686895269045235,"[{'id': 'e492681ae9334cab91530dd193967804', 'dt': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'amount': -15, 'filled': -15, 'commission': 0.015, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 1}, {'id': 'fa845a0f9ba3438f881207b4c9637d61', 'dt': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-11 21:00:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 0.001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1496 [INTC]), 'status': 1}, {'id': '3a666741463e4f168c34b1280b177cc3', 'dt': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'amount': -12, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(145 [AMD]), 'status': 0}, {'id': '3d43f681aeba4db1a8f2f1da8a65ebb0', 'dt': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'amount': -1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(533 [CERN]), 'status': 0}, {'id': '0526d8c47d4341979e3e7fe919ee3736', 'dt': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'amount': -1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1496 [INTC]), 'status': 0}]",2016-01-12 21:00:00+00:00,2016-01,2016-01-12 14:31:00+00:00,9.86473500000011,1080.3386424999999,"[{'sid': Equity(145 [AMD]), 'amount': 132, 'cost_basis': 2.149350303030303, 'last_sale_price': 2.39}, {'sid': Equity(533 [CERN]), 'amount': -2, 'cost_basis': 58.049459999999996, 'last_sale_price': 59.160000000000004}, {'sid': Equity(1254 [GPS]), 'amount': 9, 'cost_basis': 22.69245111111111, 'last_sale_price': 22.85}, {'sid': Equity(1496 [INTC]), 'amount': 4, 'cost_basis': 32.521502000000005, 'last_sale_price': 32.68}, {'sid': Equity(1847 [MMM]), 'amount': 1, 'cost_basis': 147.53473000000002, 'last_sale_price': 140.86}, {'sid': Equity(657 [COST]), 'amount': 1, 'cost_basis': 154.89840999999998, 'last_sale_price': 156.055}]",0.009215297010870982,10.063891974205886,-118.32000000000001,-118.32000000000001,1,32.99789417393397,181.41390749999985,889.06,889.06,7,"[{'amount': -15, 'dt': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'price': 2.388805, 'order_id': 'e492681ae9334cab91530dd193967804', 'sid': Equity(145 [AMD]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2016-01-12 21:00:00+0000', tz='UTC'), 'price': 32.66366, 'order_id': 'fa845a0f9ba3438f881207b4c9637d61', 'sid': Equity(1496 [INTC]), 'commission': None}]",0.0
